alias_id,college_id,alias_name,alias_normalized,authority,year,source_id,notes
1957,982,"Malla Reddy Institute of Dental Sciences, Hyderabad , Suraram X Roads Jeedimetla Hyderabad, Telangana, 500055",malla reddy institute of dental sciences hyderabad suraram x roads jeedimetla hyderabad telangana,MCC,,,
1958,1251,"Shri Sathya Sai Medical College and Research Institute, Chennai , SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",shri sathya sai medical college and research institute chennai sbv chennai campus shri sathya sai nagar ammapettai chennai tamil nadu,MCC,,,
1959,1316,"SRM Katt. Dental College and Hospt. Chennai , SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",srm katt dental college and hospt chennai srm nagar potheri kattankulathur kanchipuram tamil nadu,MCC,,,
1960,1231,"Sharad Pawar Dental College and Hospital, Wardha , Sawangi (Meghe), Wardha, Maharashtra State, INDIA, Maharashtra, 442107",sharad pawar dental college and hospital wardha sawangi meghe wardha maharashtra state india maharashtra,MCC,,,
1961,899,"KLE VK Inst. of Dental Scie. Belagavi , KLE V.K. Institute of Dental Sciences, J.N. Medical College Campus, Nehru Nagar,Belagavi- 590010.Karn, Karnataka, 590010",kle vk institute of dental scie belagavi kle v k institute of dental sciences j n medical college campus nehru nagar belagavi karn karnataka,MCC,,,
1962,1279,"Sree Balaji Medical College and Hospital, Chennai , NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",sree balaji medical college and hospital chennai no 7 works road chromepet chennai tamil nadu,MCC,,,
1963,786,"Institute of Dental Sciences, Bhubaneswar , K8, Kalinga Nagar, PO- Mahalaxmi Vihar, Bhubaneswar, Odisha, 751029",institute of dental sciences bhubaneswar k8 kalinga nagar po mahalaxmi vihar bhubaneswar odisha,MCC,,,
1964,909,"Krishna Inst. of Med. Scie., Karad , KARAD, DIST. SATARA (MAHARASHTRA STATE)., Maharashtra, 415110",krishna institute of medical scie karad karad district satara maharashtra state maharashtra,MCC,,,
1965,1214,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth , Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara, Gujarat, 391760",sbks medical institute and research centre sumandeep vidyapeeth sumandeep vidyapeeth deemed to be university campus at po piparia tal waghodia districtvadodara gujarat,MCC,,,
1966,150,"Bharati Vidyapeeth DU Medical College , Dhankawadi, Pune- Satara Road, Pune, Maharashtra, 411043",bharati vidyapeeth du medical college dhankawadi pune satara road pune maharashtra,MCC,,,
1967,736,"Graphic Era Institute Of Medical Science , Graphic Era Institute of Medical Sciences 16th Milestone Chakrata Road Dehradun Uttarakhand, Uttarakhand, 248007",graphic era institute of medical science graphic era institute of medical sciences 16th milestone chakrata road dehradun uttarakhand uttarakhand,MCC,,,
1968,1290,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry , OSUDU, AGARAM VILLAGE, KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",sri lakshmi narayana institute of medical scien puducherry osudu agaram village koodapakkam post villianur commune puducherry puducherry,MCC,,,
1969,1390,"VELS MEDICAL COLLEGE & HOSPITAL , 12-123, Velan Nagar, Manjankaranai Village, Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",vels medical college and hospital 12 123 velan nagar manjankaranai village periyapalayam road uthukottai taluk tiruvallur district tamil nadu,MCC,,,
1970,266,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur , 869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra, 416006",doctor dyp edu soc deemed uni kolhapur 869 e ward d y patil vidyanagar kasaba bavada kolhapur maharashtra,MCC,,,
1971,148,"Bharati Vidyapeeth DU Dental College and Hospt., Pune , Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital Pune, Maharashtra, 411043",bharati vidyapeeth du dental college and hospt pune bharati vidyapeeth deemed to be university dental college and hospital pune maharashtra,MCC,,,
1972,192,"Chettinad Hos. and Res. Inst., Kancheepuram , Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",chettinad hos and research institute kancheepuram rajiv gandhi salai kelambakkam chengalpattu district tamil nadu,MCC,,,
1973,174,"BVDU Dental College and Hospital, Navi Mumbai , Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",bvdu dental college and hospital navi mumbai bharati vidyapeeth dental college and hospital sec 7 belapur navi mumbai maharashtra,MCC,,,
1974,71,"Amrita School of Dentistry, Kochi , Amrita School of Dentistry, Amrita Institute of Medical Sciences (AIMS), AIMS Ponekkara P.O, Kochi, Kerala, 682041",amrita school of dentistry kochi amrita school of dentistry amrita institute of medical sciences aims aims ponekkara p o kochi kerala,MCC,,,
1975,1199,"Santosh Medical College and Hospital, Ghaziabad , No.1, Santosh Nagar, Ghaziabad, NCR Delhi, Uttar Pradesh, 201009",santosh medical college and hospital ghaziabad no 1 santosh nagar ghaziabad ncr delhi uttar pradesh,MCC,,,
1976,1277,"Sree Balaji Dental College and Hospital, Chennai , Velachery Main Road, Narayanapuram, Pallikaranai, Chennai - 600 100, Tamil Nadu, 600100",sree balaji dental college and hospital chennai velachery main road narayanapuram pallikaranai chennai 600 100 tamil nadu,MCC,,,
1977,1318,"SRM Medical College and Hospital, Chennai , SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, POTHERI, KATTANKULATHUR 603203, CHENGALPATTU DIST,, Tamil Nadu, 603203",srm medical college and hospital chennai srm medical college hospital and research centre potheri kattankulathur chengalpattu district tamil nadu,MCC,,,
1978,1216,"School of Dental Sciences and KIMSDU, Karad , KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110, Maharashtra, 415110",school of dental sciences and kimsdu karad karad district satara maharashtra state maharashtra,MCC,,,
1979,172,"BV Deemed Uni. Med. College and Hos., Sangli , Sangli Miraj Road Wanlesswadi Sangli Maharashtra, Maharashtra, 416416",bv deemed uni medical college and hos sangli sangli miraj road wanlesswadi sangli maharashtra maharashtra,MCC,,,
1980,1207,"SATHYABAMA UNIV. Dental College and Hospt. Chennai , JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",sathyabama university dental college and hospt chennai jeppiaar nagar rajiv gandhi salai chennai tamil nadu,MCC,,,
1981,980,"Malla Reddy Dental College For Women, Hyderabad , Suraram X Roads Jeedimetla Hyderabad, Telangana, 500055 (Female Seat only )",malla reddy dental college for women hyderabad suraram x roads jeedimetla hyderabad telangana female seat only,MCC,,,
1982,1304,"Sri Siddhartha DentalCollege, Tumkur , AGALAKOTE B H ROAD TUMKUR, Karnataka, 572107",sri siddhartha dentalcollege tumkur agalakote b h road tumkur karnataka,MCC,,,
1983,175,"BVDU Dental College and Hospital, Sangli , Sangli-Miraj Road, Wanlesswadi Sangli., Maharashtra, 416414",bvdu dental college and hospital sangli sangli miraj road wanlesswadi sangli maharashtra,MCC,,,
1984,799,"J R MEDICAL COLLEGE AND HOSPITAL, TAMIL NADU , Chennai- Trichy NH- 45,Kiledaiyalam, Tindivanam Taluk,Villupuram District., Tamil Nadu, 604302",j r medical college and hospital tamil nadu chennai trichy nh 45 kiledaiyalam tindivanam taluk villupuram district tamil nadu,MCC,,,
1985,1167,"Rural Dental College, Loni , At - Loni Tal - Rahata Dist - Ahilyanagar Maharashtra State, India PIN-413736 (Near Shirdi), Maharashtra, 413736",rural dental college loni at loni tal rahata district ahilyanagar maharashtra state india pin near shirdi maharashtra,MCC,,,
1986,1350,"Thaimoogambigai Dental College and Hsopt. Chennai , Golden George Nagar, Mogappair, Chennai 600 107, Tamil Nadu, 600107",thaimoogambigai dental college and hsopt chennai golden george nagar mogappair chennai 600 107 tamil nadu,MCC,,,
1987,868,"Kalinga Institute of Dental Sciences, Bhubaneswar , CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR ODISHA, Odisha, 751024",kalinga institute of dental sciences bhubaneswar campus 5 kushabhadra campus p o kiit bhubaneswar odisha odisha,MCC,,,
1988,1386,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi, VMMC , Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",vardhman mahavir medical college and safdarjung hospital new delhi vmmc vardhman mahavir medical college and safdarjung hospital new delhi delhi nct,MCC,,,
1989,252,"Dr. B.S.A. Medical College, Delhi,DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE AND HOSPITAL, ROHINI SEC-6, DELHI- 110085, Delhi (NCT), 110085",doctor b s a medical college delhi doctorbaba saheb ambedkar medical college and hospital rohini sec 6 delhi delhi nct,MCC,,,
1990,359,"Gandhi Medical College Musheerabad Secunderabad,MUSHEERABA D, SECUNDERABAD, Telangana, 500003",gandhi medical college musheerabad secunderabad musheeraba d secunderabad telangana,MCC,,,
1991,40,"AIIMS Guwahati,PO- CHANGSARI, DISTRICT- KAMRUP, Assam, 781101",aiims guwahati po changsari district kamrup assam,MCC,,,
1992,728,"GOVT.MEDICAL COLLEGE,THIRUVANANTHA PURAM,OFFICE OF THE PRINCIPAL,GOVT.MEDICAL COLLEGE THIRUVANANTHAPURAM,M EDICAL COLLEGE PO,KERALA, Kerala, 695011",governmentmedical college thiruvanantha puram office of the principal governmentmedical college thiruvananthapuram m edical college po kerala kerala,MCC,,,
1993,319,"ESIC MEDICAL COLLEGE AND HOSPITAL,BASAIDARAPUR, BASAIDARAPUR, NEW DELHI",esic medical college and hospital basaidarapur basaidarapur,MCC,,,
1994,323,"ESIC Medical College & Hospital,Jaipur,Laxmi Nagar, Ajmer Road, Sodala,Jaipur",esic medical college and hospital jaipur laxmi nagar ajmer road sodala,MCC,,,
1995,325,"ESIC MEDICAL COLLEGE AND HOSPITAL, NOIDA,A-3, TULSI MARG, SECTOR-24, NOIDA, UTTER PARDESH",esic medical college and hospital noida a 3 tulsi marg sector 24 noida,MCC,,,
1996,826,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA ROAD,JHALAWAR,RAJASTH AN, Rajasthan, 326001",jhalawar medical college jhalawar nh 52 kota road jhalawar rajasth an rajasthan,MCC,,,
1997,1340,"T.D. MEDICAL COLLEGE, ALLAPPUZHA,GOVERNMEN T T.D.MEDICAL COLLEGE, VANDANAM.PO, ALAPPUZHA, Kerala, 688005",t d medical college allappuzha governmen t t d medical college vandanam po alappuzha kerala,MCC,,,
1998,646,"Government Medical College, Pali,NH- 62,SumerpurRoad,Ramasia.H emawas,Pali, Rajasthan, 306401",government medical college pali nh 62 sumerpurroad ramasia h emawas pali rajasthan,MCC,,,
1999,1063,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR, STATE- M.P.PIN-482003, Madhya Pradesh, 482003",netaji subhash chandra bose mc jabalpur nagpur road jabalpur state m p pin madhya pradesh,MCC,,,
2000,211,"COIMBATORE MEDICAL COLLEGE,COIMBATORE,CIV IL AERODROME POST, AVINASHI ROAD, PEELAMEDU, COIMBATORE, Tamil Nadu, 641014",coimbatore medical college coimbatore civ il aerodrome post avinashi road peelamedu coimbatore tamil nadu,MCC,,,
2001,1400,"Virendra Kumar Sakhlecha Government Medical College, Neemuch, Madhya Pradesh,Kanawati, Mhow- Naseerabad Road, Neemuch, Madhya Pradesh, 458441",virendra kumar sakhlecha government medical college neemuch madhya pradesh kanawati mhow naseerabad road neemuch madhya pradesh,MCC,,,
2002,124,"B.R.D. MEDICAL COLLEGE, GORAKHPUR,MAHARAJGAN J ROAD,GORAKHPUR, Uttar Pradesh, 273013",b r d medical college gorakhpur maharajgan j road gorakhpur uttar pradesh,MCC,,,
2003,322,"ESIC, Medical College and Hospital,Indore,ESIC, Medical College and Hospital, Nanda Nagar, Indore, Madhya Pradesh",esic medical college and hospital indore esic medical college and hospital nanda nagar indore,MCC,,,
2004,1268,"SJP Medical College, Bharatpur,Rampura, NH- 21,Sever Road,Bharatpur,Rajasthan, Rajasthan, 321001",sjp medical college bharatpur rampura nh 21 sever road bharatpur rajasthan rajasthan,MCC,,,
2005,333,"ESIC MEDICAL COLLEGE NARODA, BAPUNAGR,AHMEDABAD,BA PUNAGAR, NEAR NARODA RAILWAY CROSING, HIMMATNAGAR HIGHWAY,PO KUBERNAGAR",esic medical college naroda bapunagr ahmedabad ba punagar near naroda railway crosing himmatnagar highway,MCC,,,
2006,709,"Government Medical College, Wayanad,Hospital Rd, Thazhe Angadi, Mananthavady, Kerala 670645",government medical college wayanad hospital rd thazhe angadi mananthavady,MCC,,,
2007,317,"ESIC MEDICAL COLLEGE & HOSPITAL, ANDHERI,Central Road, MIDC, Andheri( East), Mumbai",esic medical college and hospital andheri central road midc andheri east,MCC,,,
2008,503,"GOVT. MEDICAL COLLEGE,AURANGABAD,Go vernment Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.)., Maharashtra, 431001",government medical college aurangabad go vernment medical college aurangabad jubli park panchakki road aurangabad m s maharashtra,MCC,,,
2009,991,"MANDYA INST. OF MEDICAL SCI., MANDYA,BANGALORE- MYSORE MAIN ROAD, MANDYA, Karnataka, 571401",mandya institute of medical science mandya bangalore mysore main road mandya karnataka,MCC,,,
2010,324,"ESIC Medical College and Hospital,Ludhiana,Bharat Nagar Chowk,Ludhiana",esic medical college and hospital ludhiana bharat nagar chowk,MCC,,,
2011,1352,"THANJAVUR MEDICAL COLL.,THANJAVUR,Thanjavu r Medical College,Thanjavur, Tamil Nadu, 613004",thanjavur medical college thanjavur thanjavu r medical college thanjavur tamil nadu,MCC,,,
2012,546,"Government Medical College, Hanumangarh,Ganganagar- sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",government medical college hanumangarh ganganagar sangria bypass road hanumangarh junction rajasthan,MCC,,,
2013,326,"ESIC Medical College and Hospital Varanasi,ESIC Medical College and Hospital, Pndeypur Varanasii",esic medical college and hospital varanasi esic medical college and hospital,MCC,,,
2014,189,"CHENGALPATTU MEDICAL COLL,CHENGALPATTU,GST ROAD, CHENGALPATTU-603 001 CHENGALPATTU DISTRICT, Tamil Nadu, 603001",chengalpattu medical college chengalpattu gst road chengalpattu 603 001 chengalpattu district tamil nadu,MCC,,,
2015,879,"KANYAKUMARI GOVT. MED. COLL.,ASARIPALLAM,ASARI PALLAM, KANYAKUMARI DISTRICT-629201, Tamil Nadu, 629201",kanyakumari government medical college asaripallam asari pallam kanyakumari district tamil nadu,MCC,,,
2016,851,"K.A.P. VISWANATHAM Govt Medical College,TIRUCHIRAPALLI,PE RIYAMILAGUPARAI, TIRUCHIRAPALLI-620001, Tamil Nadu, 620001",k a p viswanatham government medical college tiruchirapalli pe riyamilaguparai tiruchirapalli tamil nadu,MCC,,,
2017,1103,"PT NEKI RAM SHARMA GOVT MEDICAL COLLEGE, BHIWANI,PT NEKI RAM SHARMA GOVT MEDICAL COLLEGE, BHIWANI, NEAR VITA MILK OLANT, HANSI ROAD",pt neki ram sharma government medical college bhiwani pt neki ram sharma government medical college bhiwani near vita milk olant,MCC,,,
2018,557,"Government Medical College, Jhunjhunu, Rajasthan,jjnmedicalcollege@ gmail.com, Rajasthan, 333001",government medical college jhunjhunu rajasthan jjnmedicalcollege@ gmail com rajasthan,MCC,,,
2019,935,"M.G.M. MEDICAL COLLEGE,JAMSHEDPUR,Di mna Road, Mango, Jamshedpur, Jharkhand, 831020",m g m medical college jamshedpur di mna road mango jamshedpur jharkhand,MCC,,,
2020,438,"Government Dental College, Jodhpur,Residency Road Shastri Nagar Jodhpur Rajasthan",government dental college jodhpur,MCC,,,
2021,1363,"THOOTHUKUDI MEDICAL COLLEGE,THOOTHUKUDI,K AMARAJ NAGAR, 3rd MILE, THOOTHUKUDI, Tamil Nadu, 628008",thoothukudi medical college thoothukudi k amaraj nagar 3rd mile thoothukudi tamil nadu,MCC,,,
2022,615,"Govt Medical College, Nagaur Bikaner Road, Nagaur,gmcnagaur@gmail.co m, Rajasthan, 341001",government medical college nagaur bikaner road nagaur gmcnagaur@gmail co m rajasthan,MCC,,,
2023,958,"Maharishi Chyawan Medical College, Koriawas, Narnaul(Mahendergarh),Harya na,Vill Koriawas, Narnaul, Distt Mahendergarh, Haryana",maharishi chyawan medical college koriawas narnaul mahendergarh harya na vill koriawas narnaul distt mahendergarh,MCC,,,
2024,289,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED,VISHNU PURI NANDED MAHARASHTRA 431606, Maharashtra, 431606",doctors c government medical college nanded vishnu puri nanded maharashtra maharashtra,MCC,,,
2025,459,"GOVT. DHARAMAPURI MED COLL,DHARMAPURI,NETHAJ I BYPASS ROAD DHARMAPURI, Tamil Nadu, 636701",government dharamapuri medical college dharmapuri nethaj i bypass road dharmapuri tamil nadu,MCC,,,
2026,92,"Autonomous State Medical College, Amethi (U.P.),Autonomous State Medical College, Tiloi, Amethi (U.P.) - 229309",autonomous state medical college amethi u p autonomous state medical college tiloi amethi u p,MCC,,,
