college_id,college_code,college_name,name_normalized,state,city,ownership,counselling,courses,annual_intake,fee_govt_quota,fee_private,nmc_approved,source_id,notes
1250,,"Shri Sathya Sai Medical College and Research Institute, Chennai",shri sathya sai medical college and research institute,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1251,,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",shri sathya sai medical college and research institute chennai sbv chennai campus shri sathya sai nagar ammapettai chennai tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1252,,"Shri Sathya Sai Medical College and RI, Chennai",shri sathya sai medical college and ri,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1253,,"Shri Sathya Sai Medical College and RI, Chennai,Sathya Sai Nagar, Tiruporur- Guduvancherry Main Road, Chennai, 603108, Tamil Nadu, 603108",shri sathya sai medical college and ri chennai sathya sai nagar tiruporur guduvancherry main road chennai tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1254,,"Shri Sathya Sai Medical College and RI, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",shri sathya sai medical college and ri chennai sbv chennai campus shri sathya sai nagar ammapettai chennai tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1255,,"Shri Sathya Sai Medical College and RI, Chennai,Shri Sathya Sai Nagar, SBV Chennai Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",shri sathya sai medical college and ri chennai shri sathya sai nagar sbv chennai campus ammapettai chengalpattu district tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1256,,Shri Vinobha Bhave Institute Medical Sciences,shri vinobha bhave institute medical sciences,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1257,,"Shri Vinobha Bhave Institute Medical Sciences,SSR College Campus, Sayli Road, Silvassa, Dadra And Nagar Haveli, 396230",shri vinobha bhave institute medical sciences ssr college campus sayli road silvassa dadra and nagar haveli,Dadra And Nagar Haveli,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1258,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,Tumkur",shridevi institute of medical sciences and research hospital sira road,Karnataka,,government,KEA,,,141446.0,1092852.0,1,,auto-generated from allotment data; needs manual review
1259,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH- 4,Davangere",shymanuru shivashankarappa institute of medical sciences jnanashankara nh 4,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
1260,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH-4,Bypass Road,Davangere",shymanuru shivashankarappa institute of medical sciences jnanashankara nh 4 bypass road,Karnataka,,government,KEA,,,141446.0,1092852.0,1,,auto-generated from allotment data; needs manual review
1261,,"Siddaganga Medical College and Research Institute,Tumakuru",siddaganga medical college and research institute,Karnataka,,government,KEA,,,141446.0,1092852.0,1,,auto-generated from allotment data; needs manual review
1262,,"Siddartha Medical College, Vijayawada",siddartha medical college,Andhra Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1263,,"Siddartha Medical College, Vijayawada,Beside New Government General Hospital Gunadala Vijayawada, Andhra Pradesh, 520008",siddartha medical college vijayawada beside new government general hospital gunadala vijayawada andhra pradesh,Andhra Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1264,,"SILCHAR MEDICAL COLLEGE, SILCHER",silchar medical college,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1265,,"SILCHAR MEDICAL COLLEGE, SILCHER,PO Silchar Medical College, Silchar, Assam, 788014",silchar medical college silcher po silchar medical college silchar assam,Assam,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1266,,"SJP Medical College, Bharatpur",sjp medical college,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1267,,"SJP Medical College, Bharatpur , Rampura, NH-21,Sever Road,Bharatpur,Raja sthan, Rajasthan, 321001",sjp medical college bharatpur rampura nh 21 sever road bharatpur raja sthan rajasthan,Rajasthan,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1268,,"SJP Medical College, Bharatpur,Rampura, NH-21,Sever Road,Bharatpur,Rajasthan, Rajasthan, 321001",sjp medical college bharatpur rampura nh 21 sever road bharatpur rajasthan rajasthan,Rajasthan,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1269,,"SKIMS Medical College, Bemina, Srinagar",skims medical college bemina,Jammu and Kashmir,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1270,,"SKIMS Medical College, Bemina, Srinagar,SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR, Jammu And Kashmir, 190018",skims medical college bemina srinagar skims mc bemina srinagar jammu kashmir jammu and kashmir,Jammu And Kashmir,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1271,,"SLBS Govt. Medical College, Mandi",slbs government medical college,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1272,,"SLBS Govt. Medical College, Mandi,Mandi at Nerchowk PO Bhangrotu Tehsil Balh District Mandi, Himachal Pradesh, 175021",slbs government medical college mandi mandi at nerchowk po bhangrotu tehsil balh district mandi himachal pradesh,Himachal Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1273,,"SLBS Govt. Medical College, Mandi,Mandi at Nerchowk Tehsil Balh PO Bhangrotu, Himachal Pradesh, 175021",slbs government medical college mandi mandi at nerchowk tehsil balh po bhangrotu himachal pradesh,Himachal Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1274,,"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE & RESEARCH, ALMORA",soban singh jeena government institute of medical science and research,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1275,,"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE & RESEARCH, ALMORA,Near Vikas Bhawan Pandeykhola Almora, Uttarakhand, 263601",soban singh jeena government institute of medical science and research almora near vikas bhawan pandeykhola almora uttarakhand,Uttarakhand,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1276,,"Sree Balaji Dental College and Hospital, Chennai",sree balaji dental college and hospital,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1277,,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD, NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",sree balaji dental college and hospital chennai velachery main road narayanapuram pallikaranai chennai 600 100 tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1278,,"Sree Balaji Medical College and Hospital, Chennai",sree balaji medical college and hospital,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1279,,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",sree balaji medical college and hospital chennai no 7 works road chromepet chennai tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1280,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,Chitradurga",sri basaveshwara medical college and hospital nh 4 s j m i t campus,Karnataka,,government,KEA,,,141446.0,1092852.0,1,,auto-generated from allotment data; needs manual review
1281,,"SRI CHAMUNDESHWARI MEDICAL COLLEGE, HOSPITAL AND RESEARCH INST,CHANNAPATNA, RAMANAGARA",sri chamundeshwari medical college hospital and research institute channapatna,Karnataka,,government,KEA,,,141446.0,1092852.0,1,,auto-generated from allotment data; needs manual review
1282,,"Sri Dharmasthala Manjunatheswara Dental College,Dhavalanagar, Sattur,Dharwad",sri dharmasthala manjunatheswara dental college dhavalanagar sattur,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
1283,,"Sri. Hasanamba Dental College and Hospital,No.86,Vidyanagar,Hassan",sri hasanamba dental college and hospital no 86 vidyanagar,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
1284,,"Sri Jagadguru Murugharajendra Dental College & Hospital,P B Road,Chitradurga",sri jagadguru murugharajendra dental college and hospital p b road,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
1285,,"Sri Jagannath Medical College & Hospital, Puri",sri jagannath medical college and hospital,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1286,,"Sri Jagannath Medical College & Hospital, Puri,BALIGUALI SAMANGARA PURI PIN 752004 (ODISHA), Odisha, 752004",sri jagannath medical college and hospital puri baliguali samangara puri pin odisha odisha,Odisha,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1287,,"SRI KRISHNA MEDICAL COLLEGE, MUZAFFARPUR",sri krishna medical college,Bihar,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1288,,"SRI KRISHNA MEDICAL COLLEGE, MUZAFFARPUR,UMANAGAR MUZAFFARPUR, Bihar, 842004",sri krishna medical college muzaffarpur umanagar muzaffarpur bihar,Bihar,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1289,,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry",sri lakshmi narayana institute of medical scien,Puducherry,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1290,,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE, KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",sri lakshmi narayana institute of medical scien puducherry osudu agaram village koodapakkam post villianur commune puducherry puducherry,Puducherry,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1291,,SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,sri lalithambigai medical college and hospital,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1292,,"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,Faculty of Medicine - Sri Lalithambigai Medical College and Hospital, 1, Periyar EVR High Road, Ada, Tamil Nadu, 600095",sri lalithambigai medical college and hospital faculty of medicine sri lalithambigai medical college and hospital 1 periyar evr high road ada tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1293,,"Sri Madhusudan Sai Institute of Medical Sciences and Research,,Muddenahalli,CHIKK ABALLAPURA",sri madhusudan sai institute of medical sciences and research muddenahalli,Karnataka,,government,KEA,,,750.0,750.0,1,,auto-generated from allotment data; needs manual review
1294,,"Sri Madhusudan Sai Institute of Medical Sciences and Research,Muddenahalli,CHIKKABALLAPURA (5 year Bond ,Conditions Apply.)",sri madhusudan sai institute of medical sciences and research muddenahalli chikkaballapura 5 year bond conditions apply,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
1295,,"Sri Rajiv Gandhi Dental College,Chola Nagar,R T Nagar Post,Bangalore",sri rajiv gandhi dental college chola nagar r t nagar post,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
1296,,"Sri Ramachandra Dental and Hospt., Chennai",sri ramachandra dental and hospt,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1297,,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai.",sri ramachandra dental and hospt chennai no 1 ramachandra nagar porur chennai,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1298,,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",sri ramachandra dental and hospt chennai no 1 ramachandra nagar porur chennai tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1299,,"Sri Ramachandra Med. College and Res. Inst., Chennai",sri ramachandra medical college and research institute,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1300,,"Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",sri ramachandra medical college and research institute chennai no one ramachandra nagar porur chennai tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1301,,Sri Siddhartha Academy T Begur,sri siddhartha academy t begur,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1302,,"Sri Siddhartha Academy T Begur,SRI SIDDHARTHA INSTITUTE OF MEDICAL SCIENCES AND RESEARCH CENTRE T BEGUR NELAMANGALA TALUK BANGALOR, Karnataka, 562123",sri siddhartha academy t begur sri siddhartha institute of medical sciences and research centre t begur nelamangala taluk bangalor karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1303,,"Sri Siddhartha DentalCollege, Tumkur",sri siddhartha dentalcollege,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1304,,"Sri Siddhartha DentalCollege, Tumkur,AGALAKOTE B H ROAD TUMKUR, Karnataka, 572107",sri siddhartha dentalcollege tumkur agalakote b h road tumkur karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1305,,"Sri Siddhartha Medical College DU, Tumkur",sri siddhartha medical college du,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1306,,"Sri Siddhartha Medical College DU, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE B.H. ROAD, AGALAKOTE TUMKUR, Karnataka, 572107",sri siddhartha medical college du tumkur sri siddhartha medical college b h road agalakote tumkur karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1307,,"Sri Venkateswara Medical College, Tirupati",sri venkateswara medical college,Andhra Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1308,,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",sri venkateswara medical college tirupati near vivekandanda circle alipiri road tirupati andhra pradesh,Andhra Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
1309,,"Srinivasa Institute of Dental Science,Srinivas Nagar, Mukka,Surathkal,Mangalore",srinivasa institute of dental science srinivas nagar mukka surathkal,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
